ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,NUMARVORE,NUMARVORE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,27,27,17.6,19.1,15.3,17,15.3,17,0.161,0.209,19.99,SEED,41
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,27,27,19.1,20.7,17,16.5,17,16.5,0.209,0.233,19.99,SEED,41
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,27,27,20.7,21.8,16.5,17.7,16.5,17.7,0.233,0.272,19.99,SEED,41
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,28,28,2.6,6,NULL,NULL,2.2,5.6,0.002,0.01,19.99,SEED,42
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,28,28,6,8.8,NULL,NULL,5.6,8.9,0.01,0.027,19.99,SEED,42
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,28,28,8.8,11.2,NULL,NULL,8.9,10.9,0.027,0.053,19.99,SEED,42
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,28,28,11.2,13,NULL,NULL,10.9,12.3,0.053,0.076,19.99,SEED,42
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,28,28,13,15.4,NULL,NULL,12.3,13.6,0.076,0.111,19.99,SEED,42
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,28,28,18.4,19,NULL,NULL,14.8,15.4,0.169,0.187,19.99,SEED,43
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,28,28,19,20.1,NULL,0,15.4,15.6,0.187,0.211,19.99,SEED,43
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,29,29,2.3,5.1,NULL,NULL,1.9,5.1,0.001,0.007,19.99,SEED,44
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,29,29,5.1,7.5,NULL,NULL,5.1,8.3,0.007,0.019,19.99,SEED,44
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,29,29,7.5,9.8,NULL,NULL,8.3,10.5,0.019,0.041,19.99,SEED,44
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,29,29,18,18.8,NULL,NULL,14.7,15.3,0.163,0.182,19.99,SEED,45
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,29,29,18.8,19.1,NULL,0,15.3,15.4,0.182,0.189,19.99,SEED,45
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,30,30,3.2,6.2,NULL,NULL,2.8,5.8,0.002,0.01,19.99,SEED,46
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,30,30,6.2,8.6,NULL,NULL,5.8,8.9,0.01,0.026,19.99,SEED,46
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,30,30,8.6,11.5,NULL,NULL,8.9,11,0.026,0.055,19.99,SEED,46
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,30,30,11.5,13.3,NULL,NULL,11,12.4,0.055,0.08,19.99,SEED,46
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,30,30,13.3,16.1,NULL,NULL,12.4,13.7,0.08,0.121,19.99,SEED,46
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,30,30,19,19.9,NULL,NULL,14.9,15.5,0.181,0.205,19.99,SEED,47
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,30,30,19.9,20.1,NULL,0,15.5,15.6,0.205,0.209,19.99,SEED,47
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,30,30,20.1,21.6,0,17.4,15.6,17.4,0.209,0.267,19.99,SEED,47
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,30,30,21.6,22.3,17.4,19,17.4,19,0.267,0.299,19.99,SEED,47
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,31,31,4.4,6.8,NULL,NULL,4.5,7.9,0.005,0.016,19.99,SEED,48
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,31,31,6.8,9.1,NULL,NULL,7.9,10.2,0.016,0.035,19.99,SEED,48
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,31,31,18.8,19.8,NULL,NULL,14.9,15.5,0.177,0.203,19.99,SEED,49
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,31,31,19.8,20.9,NULL,0,15.5,15.7,0.203,0.228,19.99,SEED,49
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,31,31,20.9,22.1,0,18.6,15.7,18.6,0.228,0.301,19.99,SEED,49
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,31,31,22.1,23.4,18.6,19.2,18.6,19.2,0.301,0.33,19.99,SEED,49
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,32,32,4.8,7.5,NULL,NULL,4.8,8.3,0.006,0.019,19.99,SEED,50
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,32,32,7.5,10.3,NULL,NULL,8.3,10.6,0.019,0.045,19.99,SEED,50
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,32,32,10.3,12,NULL,NULL,10.6,12,0.045,0.065,19.99,SEED,50
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,32,32,12,15.3,NULL,NULL,12,13.6,0.065,0.11,19.99,SEED,50
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,33,33,4.6,7,NULL,NULL,4.7,8,0.006,0.017,19.99,SEED,51
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,33,33,7,9,NULL,NULL,8,10.1,0.017,0.034,19.99,SEED,51
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,34,34,2.7,5.6,NULL,NULL,2.3,5.4,0.002,0.008,19.99,SEED,52
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,34,34,5.6,7.6,NULL,NULL,5.4,8.4,0.008,0.02,19.99,SEED,52
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,34,34,7.6,10.3,NULL,NULL,8.4,10.6,0.02,0.045,19.99,SEED,52
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,34,34,10.3,12.5,NULL,NULL,10.6,12.2,0.045,0.071,19.99,SEED,52
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,34,34,12.5,14.1,NULL,NULL,12.2,13.2,0.071,0.094,19.99,SEED,52
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,35,35,4,6.4,NULL,NULL,4.1,7.6,0.004,0.014,19.99,SEED,53
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,35,35,6.4,8.9,NULL,NULL,7.6,10.1,0.014,0.034,19.99,SEED,53
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,35,35,18.7,19.8,NULL,NULL,14.9,15.5,0.175,0.204,19.99,SEED,54
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,35,35,19.8,21,NULL,0,15.5,15.8,0.204,0.23,19.99,SEED,54
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,36,36,3.3,7.6,NULL,NULL,2.8,6.4,0.003,0.016,19.99,SEED,55
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,36,36,7.6,9.5,NULL,NULL,6.4,9.2,0.016,0.032,19.99,SEED,55
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,36,36,9.5,12.3,NULL,NULL,9.2,11.2,0.032,0.063,19.99,SEED,55
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,37,37,3.1,6.9,NULL,NULL,2.7,6.1,0.002,0.013,19.99,SEED,56
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,37,37,6.9,10.2,NULL,NULL,6.1,9.5,0.013,0.037,19.99,SEED,56
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,37,37,10.2,14.4,NULL,11,9.5,11,0.037,0.078,19.99,SEED,56
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,37,37,19.3,20.5,NULL,NULL,15,15.6,0.187,0.219,19.99,SEED,57
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,37,37,20.5,21.7,NULL,0,15.6,15.9,0.219,0.246,19.99,SEED,57
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,38,38,2.7,6.8,NULL,NULL,2.3,6.1,0.002,0.013,19.99,SEED,58
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,38,38,6.8,8.5,NULL,NULL,6.1,8.8,0.013,0.025,19.99,SEED,58
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,38,38,8.5,10.7,NULL,NULL,8.8,10.8,0.025,0.048,19.99,SEED,58
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,38,38,10.7,12,NULL,NULL,10.8,12,0.048,0.065,19.99,SEED,58
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,38,38,12,14.2,NULL,NULL,12,13.3,0.065,0.095,19.99,SEED,58
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,39,39,2.4,5.4,NULL,NULL,2,5.3,0.001,0.008,19.99,SEED,59
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,39,39,5.4,7.3,NULL,NULL,5.3,8.2,0.008,0.018,19.99,SEED,59
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,39,39,7.3,9.7,NULL,NULL,8.2,10.4,0.018,0.04,19.99,SEED,59
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,39,39,16,16.6,NULL,NULL,14.3,14.9,0.127,0.142,19.99,SEED,60
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,39,39,16.6,17.5,NULL,0,14.9,15,0.142,0.157,19.99,SEED,60
MT,MTV,2005,SEED,001A,2007,2008,599,4494,599-4494,359.7,359.7,1.6,2.6,40,40,3.4,7.7,NULL,NULL,2.9,6.5,0.003,0.016,19.99,SEED,61
MT,MTV,2005,SEED,001A,2008,2009,599,4494,599-4494,359.7,359.7,2.6,3.6,40,40,7.7,10.2,NULL,NULL,6.5,9.5,0.016,0.037,19.99,SEED,61
MT,MTV,2005,SEED,001A,2009,2010,599,4494,599-4494,359.7,359.7,3.6,4.6,40,40,10.2,14.2,NULL,11,9.5,11,0.037,0.076,19.99,SEED,61
MT,MTV,2005,SEED,001A,2010,2011,599,4494,599-4494,359.7,359.7,4.6,5.7,40,40,14.2,16.5,11,12.4,11,12.4,0.076,0.112,19.99,SEED,61
MT,MTV,2005,SEED,001A,2011,2012,599,4494,599-4494,359.7,359.7,5.7,6.7,40,40,16.5,19.3,12.4,14.6,12.4,14.6,0.112,0.175,19.99,SEED,61
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,41,41,17.5,18.1,NULL,NULL,14.6,15.2,0.153,0.17,19.99,SEED,62
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,41,41,18.1,19.2,NULL,0,15.2,15.4,0.17,0.19,19.99,SEED,62
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,43,43,16.9,17.8,NULL,NULL,14.5,15.2,0.141,0.164,19.99,SEED,63
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,43,43,17.8,18.2,NULL,0,15.2,15.1,0.164,0.169,19.99,SEED,63
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,44,44,22.6,23.7,15.1,15.9,15.1,15.9,0.254,0.29,19.99,SEED,64
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,44,44,23.7,25,15.9,16.6,15.9,16.6,0.29,0.334,19.99,SEED,64
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,48,48,13.8,14.8,NULL,NULL,13.7,14.5,0.092,0.112,19.99,SEED,65
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,48,48,14.8,15.9,NULL,0,14.5,14.5,0.112,0.126,19.99,SEED,65
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,49,49,19.3,20.6,NULL,NULL,15,15.6,0.188,0.22,19.99,SEED,66
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,49,49,20.6,21.6,NULL,0,15.6,15.9,0.22,0.245,19.99,SEED,66
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,49,49,21.6,22.2,0,15.6,15.9,15.6,0.245,0.248,19.99,SEED,66
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,49,49,22.2,23.2,15.6,17.7,15.6,17.7,0.248,0.305,19.99,SEED,66
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,51,51,18.2,19.8,NULL,NULL,14.8,15.5,0.166,0.203,19.99,SEED,67
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,51,51,19.8,21.4,NULL,0,15.5,15.8,0.203,0.24,19.99,SEED,67
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,51,51,21.4,21.9,0,16.2,15.8,16.2,0.24,0.252,19.99,SEED,67
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,51,51,21.9,22.1,16.2,16.9,16.2,16.9,0.252,0.271,19.99,SEED,67
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,53,53,20.3,21.5,NULL,NULL,15.2,15.8,0.209,0.24,19.99,SEED,68
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,53,53,21.5,22.4,NULL,0,15.8,16,0.24,0.263,19.99,SEED,68
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,53,53,22.4,23.5,0,17,16,17,0.263,0.302,19.99,SEED,68
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,53,53,23.5,24.9,17,18.2,17,18.2,0.302,0.356,19.99,SEED,68
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,55,55,17.3,18.2,NULL,NULL,14.6,15.2,0.15,0.171,19.99,SEED,69
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,55,55,18.2,19.4,NULL,0,15.2,15.4,0.171,0.195,19.99,SEED,69
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,56,56,18,18.6,NULL,NULL,14.7,15.3,0.163,0.178,19.99,SEED,70
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,56,56,18.6,20.3,NULL,0,15.3,15.6,0.178,0.214,19.99,SEED,70
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,56,56,20.3,21,0,0,15.6,16.6,0.214,0.241,19.99,SEED,70
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,56,56,21,22.2,0,0,16.6,18,0.241,0.285,19.99,SEED,70
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,60,60,17.5,17.9,NULL,NULL,14.6,15.2,0.153,0.165,19.99,SEED,71
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,60,60,17.9,19.2,NULL,0,15.2,15.4,0.165,0.19,19.99,SEED,71
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,60,60,19.2,19.3,0,0,15.4,16.3,0.19,0.204,19.99,SEED,71
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,60,60,19.3,20,0,0,16.3,17.5,0.204,0.229,19.99,SEED,71
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,61,61,17.8,19.4,NULL,NULL,14.7,15.4,0.159,0.194,19.99,SEED,72
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,61,61,19.4,20.6,NULL,0,15.4,15.7,0.194,0.221,19.99,SEED,72
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,64,64,15,16.1,NULL,NULL,14,14.8,0.11,0.133,19.99,SEED,73
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,64,64,16.1,17.2,NULL,0,14.8,14.9,0.133,0.151,19.99,SEED,73
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,64,64,17.2,17.5,0,0,14.9,15.9,0.151,0.167,19.99,SEED,73
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,64,64,17.5,17.9,0,0,15.9,17,0.167,0.183,19.99,SEED,73
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,66,66,16.6,17.6,NULL,NULL,14.4,15.1,0.136,0.159,19.99,SEED,74
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,66,66,17.6,18.6,NULL,0,15.1,15.3,0.159,0.179,19.99,SEED,74
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,66,66,18.6,19,0,0,15.3,16.2,0.179,0.197,19.99,SEED,74
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,66,66,19,19.3,0,0,16.2,17.3,0.197,0.213,19.99,SEED,74
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,67,67,16.3,17.4,NULL,NULL,14.4,15.1,0.131,0.156,19.99,SEED,75
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,67,67,17.4,18.4,NULL,0,15.1,15.2,0.156,0.173,19.99,SEED,75
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,67,67,18.4,19.3,0,0,15.2,16.3,0.173,0.204,19.99,SEED,75
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,67,67,19.3,19.7,0,0,16.3,17.4,0.204,0.222,19.99,SEED,75
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,69,69,20.9,22.1,7.2,0,7.2,16.7,0.105,0.266,19.99,SEED,76
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,69,69,22.1,23.3,0,0,16.7,18.2,0.266,0.315,19.99,SEED,76
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,71,71,19.9,20.2,NULL,NULL,15.1,15.6,0.2,0.212,19.99,SEED,77
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,71,71,20.2,21.6,NULL,0,15.6,15.9,0.212,0.245,19.99,SEED,77
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,71,71,21.6,22,0,0,15.9,16.7,0.245,0.265,19.99,SEED,77
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,71,71,22,22.6,0,0,16.7,18,0.265,0.295,19.99,SEED,77
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,72,72,17.2,17.4,NULL,NULL,14.6,15.1,0.148,0.156,19.99,SEED,78
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,72,72,17.4,18.1,NULL,0,15.1,15.1,0.156,0.168,19.99,SEED,78
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,72,72,18.1,18.4,0,0,15.1,16.1,0.168,0.184,19.99,SEED,78
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,72,72,18.4,18.6,0,0,16.1,17.1,0.184,0.197,19.99,SEED,78
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,74,74,15.1,15.7,NULL,NULL,14,14.7,0.111,0.126,19.99,SEED,79
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,74,74,15.7,16.7,NULL,0,14.7,14.7,0.126,0.141,19.99,SEED,79
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,74,74,16.7,17.2,0,0,14.7,15.8,0.141,0.16,19.99,SEED,79
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,74,74,17.2,17.4,0,0,15.8,16.8,0.16,0.171,19.99,SEED,79
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,75,75,16,17.3,NULL,NULL,14.3,15.1,0.126,0.154,19.99,SEED,80
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,75,75,17.3,18.6,NULL,0,15.1,15.2,0.154,0.178,19.99,SEED,80
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,77,77,15.7,17.5,NULL,NULL,14.2,15.1,0.121,0.158,19.99,SEED,81
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,77,77,17.5,18.9,NULL,0,15.1,15.3,0.158,0.184,19.99,SEED,81
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,77,77,18.9,19.6,0,0,15.3,16.3,0.184,0.21,19.99,SEED,81
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,77,77,19.6,20.4,0,0,16.3,17.6,0.21,0.24,19.99,SEED,81
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,79,79,16.4,17.7,NULL,NULL,14.4,15.1,0.134,0.161,19.99,SEED,82
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,79,79,17.7,18.5,NULL,0,15.1,15.2,0.161,0.176,19.99,SEED,82
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,80,80,19.2,20.9,NULL,NULL,15,15.7,0.186,0.226,19.99,SEED,83
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,80,80,20.9,22.8,NULL,0,15.7,16.1,0.226,0.274,19.99,SEED,83
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,80,80,22.8,24.1,0,18.7,16.1,18.7,0.274,0.353,19.99,SEED,83
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,80,80,24.1,25.1,18.7,19.3,18.7,19.3,0.353,0.377,19.99,SEED,83
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,83,83,19.2,19.7,NULL,NULL,15,15.5,0.185,0.202,19.99,SEED,84
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,83,83,19.7,21.1,NULL,0,15.5,15.8,0.202,0.232,19.99,SEED,84
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,83,83,21.1,21.9,0,0,15.8,16.7,0.232,0.261,19.99,SEED,84
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,83,83,21.9,21.9,0,0,16.7,17.9,0.261,0.278,19.99,SEED,84
MT,MTV,2005,SEED,001A,2013,2014,599,4494,599-4494,1256.6,1256.6,7.8,8.9,84,84,20.7,22.5,16.5,16.9,16.5,16.9,0.235,0.281,19.99,SEED,85
MT,MTV,2005,SEED,001A,2014,2015,599,4494,599-4494,1256.6,1256.6,8.9,9.6,84,84,22.5,24.6,16.9,17.2,16.9,17.2,0.281,0.337,19.99,SEED,85
MT,MTV,2005,SEED,001A,2015,2016,599,4494,599-4494,1256.6,1256.6,9.6,10.6,84,84,24.6,25.6,17.2,17.9,17.2,17.9,0.337,0.374,19.99,SEED,85
MT,MTV,2005,SEED,001A,2016,2017,599,4494,599-4494,1256.6,1256.6,10.6,11.8,84,84,25.6,26.6,17.9,18.6,17.9,18.6,0.374,0.409,19.99,SEED,85
