"","parcela","arv","comum.nome","cientifico.nome","familia.nome","dap.2012","tipo","vert.2012","Luz.2012","Hcom.2012","Htot.2012","dap.2014","UTM.leste","UTM.norte"
"15625","T14",12,"abiurana branca","Pouteria guianensis","Sapotaceae",19.1,"O","S",2,11.45,20.7,20,779230.2116,9586768.17
"15635","T14",13,"taperebarana","Spondias sp.","Anacardiaceae",11.5,"O","S",2,6.92,11.2,11.7,779236.2382,9586767.845
"15655","T14",15,"jatereu","Lecythis idatimon","Lecythidaceae",21,"O","S",2,17.7,27.6,21.9,779240.5552,9586765.255
"15675","T14",17,"breu vermelho","Protium hebetatum","Burseraceae",15,"O","S",2,10.1,15.4,16.1,779272.6488,9586760.884
"15685","T14",18,"jatereu","Lecythis idatimon","Lecythidaceae",22.5,"O","S",2,15.02,21.33,22.7,779281.0083,9586760.545
"15719","T14",21,"andirobarana","Guarea guidonia","Meliaceae",24.2,"O","S",2,16.55,24.85,25.1,779287.9394,9586760.005
"15735","T14",23,"abiurana branca","Pouteria guianensis","Sapotaceae",19.9,"O","S",2,11.45,18.1,19.9,779290.2318,9586759.693
"15745","T14",24,"jatereu","Lecythis idatimon","Lecythidaceae",19.7,"O","S",2,9.84,16.29,20.2,779293.8457,9586758.797
"15755","T14",25,"jatereu","Lecythis idatimon","Lecythidaceae",24.7,"O","S",2,12.4,20.1,25.3,779294.0065,9586759.978
"15775","T14",27,"inga branco","Inga thibaudiana","Fabaceae",17.6,"O","S",1,15.48,24.67,18.4,779301.1948,9586757.897
"15785","T14",28,"louro preto","Ocotea cernua","Lauraceae",15.6,"O","S",2,9.53,15.79,17.1,779304.8897,9586757.595
"15795","T14",29,"matamata branco","Eschweilera coriacea","Lecythidaceae",17.1,"O","S",2,12.75,17.41,17.5,779306.1706,9586756.715
"15819","T14",31,"cucutitiriba","Pouteria sp.","Sapotaceae",28.8,"O","C",2,16.94,27.59,30.2,779314.5312,9586756.383
"15825","T14",32,"breu barrote","Tetragastris panamensis","Burseraceae",18.2,"O","S",2,9.81,16.86,18.6,779316.2043,9586754.952
"15865","T14",37,"abiurana branca","Pouteria guianensis","Sapotaceae",11,"O","S",2,11.89,18.25,11.1,779337.4552,9586753.261
"15875","T14",38,"jatereu","Lecythis idatimon","Lecythidaceae",26.4,"O","C",1,17.2,31.46,26.4,779338.8306,9586753.074
"15919","T14",42,"jatereu","Lecythis idatimon","Lecythidaceae",29.2,"O","S",2,16.95,31.24,29.4,779342.4984,9586752.574
"15925","T14",43,"matamata branco","Eschweilera coriacea","Lecythidaceae",12.5,"O","S",2,14.3,23.08,12.6,779345.3033,9586752.596
"15935","T14",44,"arataciu","Sagotia racemosa","Euphorbiaceae",11.2,"O","S",2,13.48,20.69,11.8,779349.2272,9586750.548
"15945","T14",45,"ingarana","Inga sp.","Fabaceae",14.1,"O","S",2,13.87,20.97,14.3,779349.7936,9586751.278
"15995","T14",50,"jatereu","Lecythis idatimon","Lecythidaceae",21.1,"O","S",2,17.69,26.53,21.7,779367.2023,9586748.806
"16005","T14",51,"jatereu","Lecythis idatimon","Lecythidaceae",21.8,"O","S",2,12.82,23.18,21.9,779369.0227,9586748.457
"16025","T14",54,"axixa","Sterculia pruriens","Malvaceae",18.8,"O","S",2,14.24,20,20.2,779407.1712,9586742.984
"16035","T14",55,"macucu","Licania guianensis","Chrysobalanaceae",14,"O","S",2,11.24,17.41,14.1,779408.5222,9586742.715
"16109","T14",62,"capueiro","Rinorea guianensis","Violaceae",13.2,"O","S",2,7.73,14.59,NA,779446.8286,9586734.061
"16119","T14",63,"capueiro","Rinorea guianensis","Violaceae",22,"O","C",2,15.12,24.86,NA,779450.4507,9586733.442
"16145","T14",66,"capueiro","Rinorea guianensis","Violaceae",21,"O","C",2,19.83,29.42,21.2,779455.6293,9586732.41
"16165","T14",68,"capueiro","Rinorea guianensis","Violaceae",10.2,"O","S",2,8.92,14.16,10.3,779465.0468,9586730.329
"16175","T14",69,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",19.2,"O","S",2,17.09,35.78,19.4,779465.1445,9586730.819
"16195","T14",71,"parajuba","Manilkara bidentata","Sapotaceae",29.8,"O","C",1,22.67,36.82,30.9,779471.2042,9586729.51
"16205","T14",72,"coracao-de-negro","Swartzia corrugata","Fabaceae",22.1,"O","S",2,12.57,19.29,22.1,779473.025,9586729.249
"16219","T14",73,"capueiro","Rinorea guianensis","Violaceae",11,"O","S",1,11.09,15.75,12,779487.3336,9586725.758
"16225","T14",74,"matamata preto","Eschweilera ovata","Lecythidaceae",17.9,"O","S",1,4.22,6.58,18,779491.3058,9586726
"16235","T14",75,"capueiro","Rinorea guianensis","Violaceae",11.7,"O","S",1,8.02,11.18,12.2,779495.2074,9586725.746
"16285","T14",80,"capueiro","Rinorea guianensis","Violaceae",23.5,"O","S",2,16.49,26.85,23.5,779509.6231,9586723.287
"16325","T14",84,"morta",NA,NA,18,"O",NA,NA,NA,7.99,18,779527.9687,9586720.771
"16335","T14",85,"capueiro","Rinorea guianensis","Violaceae",16.6,"O","S",1,18.33,25.46,17.4,779531.7715,9586719.825
"16345","T14",86,"jatereu","Lecythis idatimon","Lecythidaceae",18.8,"O","S",2,17.35,21.41,19.4,779538.071,9586719.129
"16405","T14",92,"uxirana","Sacoglottis guianensis","Humiriaceae",20.2,"O","S",2,17.15,25.07,21.1,779545.4765,9586719.285
"16425","T14",94,"capueiro","Rinorea guianensis","Violaceae",10,"O","S",2,11.66,18.16,NA,779564.248,9586716.305
"16435","T14",95,"abiurana","Pouteria gongrijpii","Sapotaceae",16.4,"O","S",2,19.49,28.23,19.1,779567.5966,9586715.625
"16505","T14",102,"andirobarana","Guarea guidonia","Meliaceae",12.5,"O","S",2,11.67,19.83,12.9,779599.8896,9586710.818
"16545","T14",106,"ingarana","Inga sp.","Fabaceae",13.3,"O","S",2,11.14,14.6,13.6,779616.8162,9586708.707
"16565","T14",108,"louro preto","Nectandra cuspidata","Lauraceae",17.4,"O","S",1,13.95,17.92,17.6,779620.2625,9586708.712
"16575","T14",109,"capueiro","Rinorea guianensis","Violaceae",13.3,"O","S",2,3.45,14.98,13.6,779621.4297,9586706.542
"16585","T14",110,"bacaba","Oenocarpus bacaba","Arecaceae",10.3,"P","S",2,5.41,11.91,10.4,779623.5417,9586707.546
"16595","T14",111,"burangica","Galipea trifoliata","Rutaceae",19.5,"O","S",2,13.1,16.58,19.7,779624.9748,9586707.24
"16605","T14",112,"abiurana","Pouteria gongrijpii","Sapotaceae",13.3,"O","S",1,25.73,36.22,13.7,779637.035,9586705.52
"16645","T14",116,"capueiro","Rinorea guianensis","Violaceae",25.2,"O","S",2,12.89,18.51,25.5,779659.1551,9586701.861
"16695","T14",121,"jatereu","Lecythis idatimon","Lecythidaceae",13.8,"O","S",2,14.52,21.64,NA,779677.0324,9586699.513
"16705","T15",1,"tento","Ormosia coccinea","Fabaceae",13.6,"O","S",2,10.37,17.83,14.2,780115.3687,9585246.935
"16725","T15",3,"parajuba","Manilkara bidentata","Sapotaceae",14.5,"O","S",2,27.72,38.52,14.8,780115.3055,9585254.873
"16735","T15",4,"matamata","Eschweilera amazonica","Lecythidaceae",31.9,"O","S",2,10.85,13.96,32.2,780115.6029,9585256.36
"16745","T15",5,"capueiro","Rinorea guianensis","Violaceae",12.4,"O","S",2,4.25,6.85,12.8,780117.2985,9585257.346
"16755","T15",6,"matamata","Eschweilera amazonica","Lecythidaceae",31.8,"O","C",2,30.49,32.58,33.2,780115.421,9585261.321
"16775","T15",9,"capueiro","Rinorea guianensis","Violaceae",12,"O","S",2,11.87,17.87,12.2,780117.1498,9585269.252
"16785","T15",10,"jatereu","Lecythis idatimon","Lecythidaceae",16.2,"O","S",2,19.48,32.2,17.2,780116.1498,9585269.256
"16819","T15",13,"pintadinho","Poeppigia procera","Fabaceae",12.9,"O","S",2,18.94,25,NA,780115.8895,9585280.171
"16835","T15",15,"jatereu","Lecythis idatimon","Lecythidaceae",12,"O","S",2,12.97,18.82,12.2,780117.2292,9585291.079
"16845","T15",16,"timborana","Pseudopiptadenia suaveolens","Fabaceae",13.9,"O","S",1,9.19,20.34,15,780115.5527,9585297.534
"16875","T15",19,"capueiro","Rinorea guianensis","Violaceae",10.3,"O","S",2,11.28,18.55,10.8,780117.3519,9585324.812
"16885","T15",20,"matamata branco","Eschweilera coriacea","Lecythidaceae",29.6,"O","S",2,18.95,28.15,29.6,780117.1699,9585329.773
"16895","T15",21,"liana",NA,NA,10.5,"L",NA,NA,NA,NA,10.6,780117.1717,9585330.27
"16905","T15",22,"jatereu","Lecythis idatimon","Lecythidaceae",11.5,"O",NA,NA,NA,11.3,11.9,780115.7258,9585345.157
"16915","T15",23,"jatereu","Lecythis idatimon","Lecythidaceae",17.9,"O",NA,NA,NA,7.58,17.9,780115.8294,9585346.149
"16935","T15",25,"parajuba","Manilkara bidentata","Sapotaceae",21.9,"O","C",2,21.15,28.16,22.2,780117.6395,9585351.103
"16955","T15",27,"fava vique","Swartzia sp.","Fabaceae",30.1,"O","S",1,11.8,20.95,33,780116.9727,9585358.05
"16965","T15",28,"liana",NA,NA,12.3,"L",NA,NA,NA,NA,14.3,780116.9817,9585360.531
"16985","T15",30,"jatereu","Lecythis idatimon","Lecythidaceae",12.4,"O","S",2,10.34,19.33,12.5,780115.7348,9585372.937
"17015","T15",33,"jatereu","Lecythis idatimon","Lecythidaceae",12.7,"O","S",2,15.27,22.04,13.4,780116.6539,9585380.375
"17045","T15",37,"breu barrote","Tetragastris panamensis","Burseraceae",23.1,"O","S",2,17.9,28.11,23.5,780117.1062,9585394.76
"17075","T15",40,"breu barrote","Tetragastris panamensis","Burseraceae",11,"O","S",2,2.96,6.14,11.9,780116.7387,9585403.69
"17105","T15",43,"capueiro","Rinorea guianensis","Violaceae",16.8,"O","S",2,16.68,21.53,16.8,780116.7549,9585408.155
"17135","T15",46,"capueiro","Rinorea guianensis","Violaceae",15.3,"O","S",2,15.75,27.64,15.5,780117.7234,9585427.002
"17155","T15",48,"capueiro","Rinorea guianensis","Violaceae",21.2,"O","C",2,18.16,25.44,21.4,780117.2884,9585444.863
"17275","T15",60,"cucutitiriba","Pouteria sp.","Sapotaceae",30.3,"O","S",1,16.68,23.27,32.4,780116.9475,9585495.98
"17295","T15",63,"jatereu","Lecythis idatimon","Lecythidaceae",24.6,"O","S",1,19.11,24.72,NA,780115.8067,9585511.69
"17305","T15",64,"matamata preto","Eschweilera ovata","Lecythidaceae",33.8,"O","S",1,19.27,24.12,34,780115.8521,9585526.7
"17319","T15",65,"pau santo","Zollernia paraensis","Fabaceae",13.2,"O","S",2,12.94,16.68,13.7,780116.7397,9585530.69
"17355","T15",69,"inhare","Helicostylis sp.","Moraceae",12.2,"O","S",2,11.49,16.11,12.5,780116.8982,9585544.059
"17425","T15",76,"goiabinha","Myrcia splendens","Myrtaceae",12.5,"O","S",2,9.99,15.47,12.6,780118.1389,9585582.405
"17465","T15",80,"cucutitiriba","Pouteria sp.","Sapotaceae",16.9,"O","S",2,3.92,6.2,17.8,780117.2178,9585597.376
"17475","T15",81,"inga branco","Inga thibaudiana","Fabaceae",15.8,"O","S",2,11.97,17,18.5,780117.8787,9585599.77
"17485","T15",82,"matamata branco","Eschweilera coriacea","Lecythidaceae",20.2,"O","S",2,12.47,17.28,20.4,780118.0885,9585604.104
"17515","T15",85,"liana",NA,NA,12.9,"L",NA,NA,NA,NA,13.2,780118.1137,9585624.837
"17565","T15",90,"jatereu","Lecythis idatimon","Lecythidaceae",11.4,"O","S",2,11.65,14.92,11.6,780118.058,9585634.482
"17605","T15",94,"arataciu","Sagotia racemosa","Euphorbiaceae",11.5,"O","S",2,15.64,22.52,10.9,780120.1505,9585646.002
"17665","T15",101,"mato",NA,NA,11.7,"O","S",2,7.65,12.91,12,780121.2559,9585685.995
"17675","T15",102,"matamata preto","Eschweilera ovata","Lecythidaceae",24.5,"O","S",2,13.35,25.81,25,780121.3414,9585689.368
"17705","T15",105,"matamata branco","Eschweilera coriacea","Lecythidaceae",21.9,"O","S",2,15.36,23.57,22.2,780121.7077,9585703.824
"17715","T15",106,"abiurana","Pouteria gongrijpii","Sapotaceae",13.5,"O","S",2,11.85,18.41,13.7,780120.877,9585706.256
"17725","T15",107,"jatereu","Lecythis idatimon","Lecythidaceae",10.8,"O","S",2,9.62,15.47,10.5,780120.7504,9585709.152
"17735","T15",108,"iperana","Eperua bijuga","Fabaceae",15.3,"O","S",2,12.11,15.96,15.4,780121.3746,9585710.101
"17755","T15",110,"inhare","Helicostylis sp.","Moraceae",10.6,"O","S",2,9.17,11.37,10.8,780121.1846,9585714.445
"17775","T15",112,"jatereu","Lecythis idatimon","Lecythidaceae",29.3,"O","S",2,13.78,24.77,29.9,780122.1228,9585720.207
"17795","T15",114,"cucutitiriba","Pouteria sp.","Sapotaceae",14.8,"O","S",2,12.04,22.96,15,780122.2694,9585725.99
"17805","T15",115,"capueiro","Rinorea guianensis","Violaceae",10.9,"O","S",2,11.37,15.17,11,780122.2018,9585726.956
"17845","T15",119,"breu vermelho","Protium hebetatum","Burseraceae",32.1,"O","S",2,21.75,44.65,33.5,780121.9973,9585734.676
"17875","T15",122,"abiurana","Pouteria gongrijpii","Sapotaceae",14.3,"O","S",2,11.11,22.2,NA,780121.6661,9585745.292
"17885","T16",1,"matamata branco","Eschweilera coriacea","Lecythidaceae",17,"O","S",2,2.51,3.38,16.7,780770.9976,9586340.045
"17895","T16",2,"tachi preto","Tachigali myrmecophila","Fabaceae",15.6,"O","S",1,10.12,14.33,15.8,780772.3562,9586346.584
"17905","T16",3,"freijo branco","Cordia scabrifolia","Boraginaceae",12.8,"O","S",1,6.47,10.48,13.7,780771.0397,9586347.257
"17915","T16",4,"tachi preto","Tachigali myrmecophila","Fabaceae",15.9,"O","S",2,11.27,15.22,17.7,780773.1514,9586352.724
"17925","T16",5,"inga","Inga marginata","Fabaceae",12.5,"O","S",1,8.42,15.51,14.4,780772.0798,9586355.768
"17935","T16",6,"tachi preto","Tachigali myrmecophila","Fabaceae",20.3,"O","S",2,17.79,23.96,24.1,780774.3646,9586358.322
"17945","T16",7,"mapatirana","Pourouma villosa","Urticaceae",10.2,"O","S",2,5.98,9.75,11.2,780775.4126,9586366.832
"17965","T16",9,"matamata branco","Eschweilera coriacea","Lecythidaceae",10.2,"O","S",3,6.48,11.18,10.6,780776.619,9586386.868
"18035","T16",16,"abiurana branca","Pouteria guianensis","Sapotaceae",20.8,"O","S",2,11.87,18.7,21.2,780779.7828,9586408.543
"18055","T16",18,"morta",NA,NA,12.5,"O",NA,NA,NA,2.05,12.3,780780.5393,9586413.727
"18065","T16",19,"arataciu","Sagotia racemosa","Euphorbiaceae",13.7,"O","S",2,9.76,15.91,13.9,780781.4467,9586416.482
"18125","T16",25,"breu barrote","Tetragastris panamensis","Burseraceae",13.6,"O","S",3,9.91,17.45,13.8,780784.8385,9586437.643
"18155","T16",28,"liana",NA,NA,12.1,"L",NA,NA,NA,NA,12.4,780786.5381,9586441.726
"18175","T16",30,"morta",NA,NA,22.5,"O",NA,NA,NA,10.39,22.5,780788.1012,9586459.304
"18185","T16",31,"mato",NA,NA,11.3,"O","S",2,8.92,12.94,12,780789.7018,9586463.401
"18195","T16",32,"abiurana branca","Pouteria guianensis","Sapotaceae",16.7,"O","S",3,NA,6.21,17.8,780789.408,9586468.257
"18215","T16",34,"inga branco","Inga thibaudiana","Fabaceae",24.1,"O","S",2,9.79,20.86,25.9,780790.4698,9586474.839
"18225","T16",35,"matamata branco","Eschweilera coriacea","Lecythidaceae",21.6,"O","S",2,11.49,18.14,21.6,780789.8707,9586478.295
"18245","T16",37,"jatereu","Lecythis idatimon","Lecythidaceae",12.4,"O","S",2,9.05,13.83,12.5,780792.924,9586493.731
"18255","T16",38,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",34.7,"O","S",2,12.78,26.76,35.1,780794.296,9586496.899
"18265","T16",39,"matamata branco","Eschweilera coriacea","Lecythidaceae",19,"O","S",2,17.48,19.51,19.3,780793.4742,9586497.501
"18365","T16",49,"abiurana branca","Pouteria guianensis","Sapotaceae",16.5,"O","S",2,12.66,19.75,17.1,780796.9432,9586520.575
"18405","T16",53,"timborana","Pseudopiptadenia suaveolens","Fabaceae",26.2,"O","S",2,13.52,23.32,27.6,780800.3162,9586541.72
"18425","T16",55,"inga amarelo","Inga sp.","Fabaceae",13.3,"O","S",2,9.9,16.87,13.8,780800.5629,9586547.636
"18445","T16",57,"jarana","Lecythis lurida","Lecythidaceae",29.1,"O","S",2,14.16,24.11,29.7,780802.2721,9586557.387
"18535","T16",66,"burangica","Galipea trifoliata","Rutaceae",17.7,"O","S",2,14.88,18.98,17.6,780808.0237,9586597.979
"18545","T16",67,"gema-de-ovo","Aspidosperma parvifolium","Apocynaceae",11.7,"O","S",2,15.48,20.63,11.9,780808.5915,9586600.515
"18555","T16",68,"breu branco","Protium paniculatum","Burseraceae",10,"O","S",2,8.42,13.93,10.7,780808.0468,9586603.689
"18595","T16",72,"macaranduba","Manilkara huberi","Sapotaceae",10.5,"O","S",2,13.53,19.85,10.6,780809.6059,9586609.653
"18605","T16",73,"morta",NA,NA,23.8,"O",NA,NA,NA,5.16,23.8,780811.0962,9586611.581
"18635","T16",76,"jatereu","Lecythis idatimon","Lecythidaceae",11.9,"O","S",2,19.34,26.29,12.4,780811.8156,9586621.475
"18655","T16",78,"mato",NA,NA,20,"O","S",2,13.04,22.63,20.3,780811.4889,9586622.712
"18719","T16",84,"jatereu","Lecythis idatimon","Lecythidaceae",16.6,"O","S",2,15.78,20.77,17.2,780814.1251,9586640.545
"18735","T16",86,"louro preto","Ocotea cernua","Lauraceae",13.7,"O","S",2,10.72,20.71,14.1,780817.2305,9586659.209
"18745","T16",87,"andirobarana","Guarea guidonia","Meliaceae",15.3,"O","S",2,12,13.69,15.5,780817.5272,9586659.164
"18765","T16",89,"mapatirana","Pourouma villosa","Urticaceae",12.8,"O","S",2,19.25,22.73,14.1,780817.6044,9586667.761
"18775","T16",90,"sucubarana","Himatanthus attenuatus","Apocynaceae",20.7,"O","S",2,17.56,22.12,20.9,780818.9988,9586672.334
"18795","T16",92,"pente-de-macaco","Apeiba petoumo","Malvaceae",17.3,"O","S",2,14.14,19.68,17.4,780822.9656,9586691.346
"18805","T16",93,"pau-jacare","Laetia procera","Salicaceae",20.8,"O","S",2,17.26,21.78,21.5,780823.9873,9586702.192
"18825","T16",95,"fava-atana","Parkia gigantocarpa","Fabaceae",21,"O","S",1,11.68,18.44,21.7,780825.5737,9586713.432
"18835","T16",96,"timborana","Pseudopiptadenia suaveolens","Fabaceae",12.7,"O","S",2,8.22,14.6,13.5,780826.7674,9586721.382
"18845","T16",97,"morta",NA,NA,16,"O",NA,NA,NA,11.98,NA,780827.4983,9586725.577
"18855","T16",98,"inga branco","Inga thibaudiana","Fabaceae",18.5,"O","S",2,16.59,22.42,18.5,780828.0314,9586729.801
"18885","T16",101,"joao-mole","Neea oppositifolia","Nyctaginaceae",14.6,"O","S",2,9.52,17.23,14.8,780830.5493,9586741.857
"18905","T16",103,"liana",NA,NA,17.8,"L",NA,NA,NA,NA,17.9,780830.5721,9586748.071
"18945","T16",107,"joao-mole","Neea oppositifolia","Nyctaginaceae",26.6,"O","S",2,20.12,26.58,27,780833.7606,9586768.635
"18975","T16",110,"jatereu","Lecythis idatimon","Lecythidaceae",11.5,"O","S",2,9.55,16.48,11.8,780835.2045,9586772.244
"18995","T16",112,"jarana","Lecythis lurida","Lecythidaceae",13.6,"O","S",2,11.39,17.22,13.6,780835.1077,9586778.954
"19019","T16",114,"abiurana casca fina","Pouteria retinervis","Sapotaceae",10.3,"O","S",1,7.03,15.06,10.6,780836.4734,9586784.009
"19025","T16",115,"macaranduba","Manilkara huberi","Sapotaceae",26.4,"O","S",2,18.11,26.27,27.5,780838.6452,9586795.161
"19035","T16",116,"matamata branco","Eschweilera coriacea","Lecythidaceae",11.9,"O","S",1,14.24,21.23,12.2,780837.958,9586798.612
"19045","T16",117,"abiurana branca","Pouteria guianensis","Sapotaceae",15.6,"O","S",2,17.54,22.95,15.9,780837.8769,9586803.406
"19055","T16",118,"abiu cutite",NA,NA,14.5,"O","S",2,14.37,16.94,15,780839.3524,9586803.185
"19065","T16",119,"uxirana","Sacoglottis guianensis","Humiriaceae",34.1,"O","S",2,19.44,28.36,34.7,780839.2061,9586808.946
"19075","T16",120,"uxirana","Sacoglottis guianensis","Humiriaceae",10.5,"O","S",2,11,18.19,10.8,780840.1506,9586811.195
"19095","T16",122,"ucuuba","Virola michelii","Myristicaceae",10.8,"O","S",2,3.4,10.78,10.9,780841.2038,9586818.21
"19109","T17",2,"louro","Ocotea canaliculata","Lauraceae",19.2,"O","S",2,8.27,13.47,21,780796.1954,9586160.574
"19119","T17",3,"matamata branco","Eschweilera coriacea","Lecythidaceae",18.3,"O","S",2,6.58,12.13,18.3,780795.5954,9586160.575
"19125","T17",4,"guariuba","Clarisia racemosa","Moraceae",22.7,"O","S",2,11.79,17.57,22.8,780795.581,9586153.474
"19135","T17",5,"jarana","Lecythis lurida","Lecythidaceae",10.1,"O","S",2,6.94,9.27,10.3,780795.8723,9586149.213
"19145","T17",6,"morta",NA,NA,17.2,"O",NA,NA,NA,6.1,17.2,780796.3626,9586144.478
"19165","T17",8,"louro","Ocotea canaliculata","Lauraceae",17.9,"O","S",2,4.93,8.68,18,780796.2491,9586137.851
"19195","T17",11,"louro cunauaru","Endlicheria sp.","Lauraceae",23.8,"O","S",2,4.06,6.6,24,780796.0076,9586117.495
"19235","T17",15,"capueiro","Rinorea guianensis","Violaceae",33.8,"O","C",2,18.89,30.5,34.3,780796.8632,9586095.716
"19245","T17",16,"capueiro","Rinorea guianensis","Violaceae",28.1,"O","C",2,19.39,26.97,28.2,780795.0459,9586087.199
"19255","T17",17,"breu barrote","Tetragastris panamensis","Burseraceae",17.5,"O","S",3,11.15,16.66,17.8,780795.1391,9586083.885
"19285","T17",20,"louro","Ocotea canaliculata","Lauraceae",12.8,"O","S",2,8.21,14.28,NA,780795.7314,9586080.096
"19305","T17",22,"timborana","Pseudopiptadenia suaveolens","Fabaceae",10.1,"O","S",2,6.06,6.96,10.3,780796.0102,9586069.681
"19319","T17",23,"capueiro","Rinorea guianensis","Violaceae",28.6,"O","S",2,11.52,18.86,23.8,780794.9056,9586063.529
"19325","T17",24,"jatereu","Lecythis idatimon","Lecythidaceae",10.8,"O","S",2,11.34,19.89,14,780795.2947,9586062.108
"19375","T17",29,"capueiro","Rinorea guianensis","Violaceae",19.5,"O","S",2,29.41,44.75,20,780796.0774,9586053.585
"19385","T17",31,"liana",NA,NA,12.6,"L",NA,NA,NA,NA,13.6,780795.3735,9586051.693
"19395","T17",32,"capueiro","Rinorea guianensis","Violaceae",27.1,"O","S",2,12.13,17.46,27.4,780795.5725,9586051.219
"19435","T17",36,"abiurana","Pouteria gongrijpii","Sapotaceae",16.1,"O","S",2,10.58,17.32,16.8,780796.0224,9586026.601
"19465","T17",39,"matamata preto","Eschweilera ovata","Lecythidaceae",12.2,"O","S",2,6.27,8.68,12.6,780795.606,9586018.554
"19475","T17",40,"abiurana branca","Pouteria guianensis","Sapotaceae",18,"O","S",2,9.27,13.74,18.2,780795.6915,9586011.452
"19485","T17",41,"inhare","Helicostylis sp.","Moraceae",10.9,"O","S",2,8.19,10.83,11.6,780794.8828,9586007.193
"19505","T17",43,"mato",NA,NA,11.7,"O","S",2,10.01,13.64,12.7,780794.9462,9585989.204
"19515","T17",44,"abiurana","Pouteria gongrijpii","Sapotaceae",11.9,"O","S",2,11.3,15.72,12.3,780794.8462,9585989.204
"19545","T17",47,"louro-chumbo","Aiouea sp.","Lauraceae",32.2,"O","S",2,6.36,13.99,34,780795.9476,9585967.111
"19565","T17",49,"matamata","Eschweilera amazonica","Lecythidaceae",13.5,"O","S",2,7.18,9.8,13.8,780798.0402,9585961.521
"19595","T17",52,"louro preto","Nectandra cuspidata","Lauraceae",11,"O","S",2,6.74,9.18,11.7,780797.2924,9585954.42
