parcela,arv,comum.nome,cientifico.nome,familia.nome,dap.2012,tipo,vert.2012,Luz.2012,Hcom.2012,Htot.2012,dap.2014,UTM.leste,UTM.norte
T18,126,breu barrote,Tetragastris panamensis,Burseraceae,40.8,O,S,2,15.96,22.83,NA,779102.6408,9584771.462
T18,127,matamata branco,Eschweilera coriacea,Lecythidaceae,42.9,O,C,2,12.29,21.32,NA,779101.8722,9584776.29
T18,128,guajara branco,Pouteria sp.,Sapotaceae,43.4,O,C,2,14.16,21.22,NA,779098.0723,9584776.314
T19,1,macaranduba,Manilkara huberi,Sapotaceae,69.1,O,E,1,24.68,42.22,69.7,779801.6875,9584292.716
T19,2,jatereu,Lecythis idatimon,Lecythidaceae,20.8,O,S,2,12.04,19.27,21.3,779798.3518,9584294.577
T19,3,fava-saboeiro,Abarema jupunba,Fabaceae,53.8,O,S,2,16.48,27.06,57,779803.7964,9584302.857
T19,4,abiurana,Pouteria gongrijpii,Sapotaceae,12,O,S,2,8.5,13.39,12,779797.1613,9584304.655
T19,5,morta,NA,NA,16.5,O,NA,NA,NA,13.71,NA,779797.2793,9584298.405
T19,6,breu barrote,Tetragastris panamensis,Burseraceae,37.5,O,C ,2,24.05,31.71,38,779793.1257,9584306.503
T19,8,macucu,Licania guianensis,Chrysobalanaceae,52.1,O,C,1,12.05,20.3,52.3,779799.1885,9584319.123
T19,9,joao-mole,Neea oppositifolia,Nyctaginaceae,14.1,O,S,2,4.75,9.94,14.2,779797.5162,9584328.231
T19,10,macaranduba,Manilkara huberi,Sapotaceae,52.2,O,E,1,10.96,21.75,53,779803.2792,9584346.136
T19,11,breu vermelho,Protium hebetatum,Burseraceae,17.6,O,S,1,11.84,19.23,17.9,779796.5896,9584350.82
T19,12,jatereu,Lecythis idatimon,Lecythidaceae,19.5,O,S,2,13.74,21.13,19.7,779796.5533,9584352.743
T19,13,matamata vermelho,Eschweilera coriacea,Lecythidaceae,10.9,O,S,2,5.94,12.59,10.9,779796.826,9584354.191
T19,14,breu vermelho,Protium hebetatum,Burseraceae,47,O,C,2,20.13,30.15,47.2,779789.5182,9584354.534
T19,15,tachi preto,Tachigali myrmecophila,Fabaceae,34.7,O,S,2,13.01,24.41,38.9,779795.4888,9584356.571
T19,16,capueiro,Rinorea guianensis,Violaceae,12,O,S,2,6.76,11.62,12.2,779796.1534,9584358.026
T19,17,abiurana,Pouteria gongrijpii,Sapotaceae,13,O,S,2,9.8,15.44,13.4,779796.6352,9584358.997
T19,18,abiurana,Pouteria gongrijpii,Sapotaceae,14.8,O,S,2,8.82,14.58,14.8,779795.3435,9584364.264
T19,19,capueiro,Rinorea guianensis,Violaceae,18.9,O,S,2,6.71,10.39,20.2,779796.2991,9584371.497
T19,20,morta,NA,NA,54.5,O,NA,NA,NA,3.35,54,779793.9907,9584382.516
T19,21,jatereu,Lecythis idatimon,Lecythidaceae,14.1,O,S,3,5.21,7.16,14.2,779796.8097,9584391.708
T19,22,taperebarana,Spondias sp.,Anacardiaceae,14,O,S,2,4.52,7.26,14,779796.6087,9584397.476
T19,23,axixa,Sterculia pruriens,Malvaceae,12.2,O,S,2,5.92,9.62,12,779795.8362,9584401.31
T19,24,tachi branco,Tachigali paniculata,Fabaceae,47.8,O,E,1,18.7,30.01,48.9,779795.5999,9584403.229
T19,25,breu barrote,Tetragastris panamensis,Burseraceae,20.9,O,S,2,5.26,11.45,22.1,779794.8733,9584431.113
T19,26,abiurana branca,Pouteria guianensis,Sapotaceae,16.8,O,S,2,5.69,10.43,16.9,779795.1644,9584442.181
T19,27,abiurana branca,Pouteria guianensis,Sapotaceae,44.3,O,S,2,14.09,25.19,44.1,779794.201,9584445.53
T19,28,morta,NA,NA,37.8,O,NA,NA,NA,14.69,NA,779785.7844,9584446.333
T19,29,breu barrote,Tetragastris panamensis,Burseraceae,55.5,O,C,2,17.7,30.14,55.6,779785.6391,9584454.026
T19,30,inga branco,Inga thibaudiana,Fabaceae,28.1,O,C,2,8.86,16.95,28.7,779794.5742,9584468.144
T19,31,casca seca,Licania canescens,Chrysobalanaceae,25.8,O,C,2,16.22,26.34,26.2,779795.2117,9584476.333
T19,32,uxi,Endopleura uchi,Humiriaceae,65.9,O,E,1,24.05,38.84,62.2,779795.3924,9584477.779
T19,33,breu barrote,Tetragastris panamensis,Burseraceae,10.8,O,S,2,4.54,8.58,11.4,779794.0835,9584478.235
T19,34,roxinho,Peltogyne lecointei,Fabaceae,46,O,E,1,18.27,38.26,47,779790.8743,9584441.619
T19,35,matamata branco,Eschweilera coriacea,Lecythidaceae,11.4,O,S,1,4.83,8.73,11.9,779793.2929,9584483.03
T19,36,abiurana,Pouteria gongrijpii,Sapotaceae,35,O,E,2,24.99,42.96,37,779802.9759,9584493.936
T19,37,maria preta,Ziziphus sp.,Rhamnaceae,48.8,O,C,2,20.55,31.01,49.7,779799.9722,9584494.878
T19,38,abiurana branca,Pouteria guianensis,Sapotaceae,33.3,O,C,2,19.78,27.64,34.1,779794.1639,9584497.004
T19,39,morta,NA,NA,111.7,O,NA,NA,NA,37.06,111,779785.9528,9584499.835
T19,40,abiurana,Pouteria gongrijpii,Sapotaceae,49.1,O,E,2,23.22,34.45,49.8,779801.9406,9584503
T19,41,breu barrote,Tetragastris panamensis,Burseraceae,45,O,S,2,11.55,18.96,47,779783.9901,9584510.805
T19,42,abiurana branca,Pouteria guianensis,Sapotaceae,16.4,O,S,2,6.59,13.21,16.1,779794.1091,9584511.084
T19,43,mato,NA,NA,17.8,O,S,2,7.5,14.37,18.2,779793.9887,9584516.333
T19,44,capueiro,Rinorea guianensis,Violaceae,11.9,O,S,2,7.34,12.89,12,779794.4775,9584519.199
T19,45,matamata vermelho,Eschweilera coriacea,Lecythidaceae,16.4,O,S,2,8.08,15.54,16.4,779793.7692,9584521.344
T19,46,jatereu,Lecythis idatimon,Lecythidaceae,21.4,O,S,2,11.37,19.14,21.8,779793.8673,9584521.822
T19,47,morta,NA,NA,110,O,NA,NA,NA,6.18,110,779792.8525,9584525.636
T19,48,capueiro,Rinorea guianensis,Violaceae,12.4,O,S,2,7.57,10.97,12.8,779794.2432,9584528.028
T19,49,caramuxi,Pouteria hispida,Sapotaceae,55.9,O,E,1,12.68,22.68,56.9,779800.8301,9584531.395
T19,50,abiurana,Pouteria gongrijpii,Sapotaceae,39.7,O,E,1,10.53,26.68,39.7,779796.4144,9584535.434
T19,51,guajara cinza,Pouteria sp.,Sapotaceae,45.3,O,C,2,9.65,25.15,45.1,779784.0949,9584540.398
T19,52,capueiro,Rinorea guianensis,Violaceae,17,O,S,2,10.92,15.27,18.6,779794.2856,9584542.824
T19,53,capueiro,Rinorea guianensis,Violaceae,17.9,O,S,2,13.7,23.9,18.2,779793.9735,9584545.925
T19,54,parajuba,Manilkara bidentata,Sapotaceae,47.4,O,C,2,18.18,28.54,48.8,779799.7632,9584548.573
T19,55,canela-de-jacamim,Rinorea pubiflora,Violaceae,16.2,O,S,2,8.21,15.01,16.3,779794.7376,9584553.088
T19,56,breu barrote,Tetragastris panamensis,Burseraceae,55.6,O,C,2,18.67,35.59,56.1,779793.7382,9584554.993
T19,57,seringarana,Micrandra minor,Euphorbiaceae,68.3,O,E,1,22.97,32.56,68.7,779789.7382,9584554.977
T19,58,breu barrote,Tetragastris panamensis,Burseraceae,37.8,O,C,2,17.97,25.94,38,779802.7168,9584560.517
T19,59,louro-abacate,Ocotea glomerata,Lauraceae,36.6,O,S,2,16.09,20.12,36.2,779798.7112,9584561.933
T19,60,parapara,Jacaranda copaia,Bignoniaceae,47.1,O,E,1,24.11,33.49,47.7,779794.0076,9584562.869
T19,61,parajuba,Manilkara bidentata,Sapotaceae,48.1,O,E,1,26.65,35.83,47.2,779800.6954,9584565.998
T19,62,inga amarelo,Inga sp.,Fabaceae,28.2,O,S,2,16.89,25.09,28.5,779793.5778,9584570.504
T19,63,cacau,Theobroma glaucum,Malvaceae,11.1,O,S,2,11.82,15.6,12,779793.9342,9584581.722
T19,64,mato,NA,NA,35.2,O,C,1,13.73,18.12,NA,779797.6314,9584582.452
T19,65,tento,Ormosia grossa,Fabaceae,10.5,O,S,2,9.56,14.6,10.7,779794.0029,9584588.957
T19,66,casca doce,Coussarea brevicaulis,Rubiaceae,18.3,O,S,1,9.43,13.17,18.4,779792.569,9584596.086
T19,67,goiabao,Pradosia cochlearia,Sapotaceae,36.9,O,S,1,14.61,17.96,36.9,779788.5023,9584606.054
T19,68,morta,NA,NA,40.6,O,NA,NA,NA,22.37,40.5,779783.894,9584607.455
T19,69,freijo branco,Cordia scabrifolia,Boraginaceae,41.5,O,S,1,17.48,27.96,41.7,779795.9854,9584608.953
T19,70,inga branco,Inga thibaudiana,Fabaceae,12.4,O,S,1,9.45,19.19,14.3,779792.4711,9584612.739
T19,71,morta,NA,NA,19.8,O,NA,NA,NA,20.32,NA,779793.1575,9584613.695
T19,72,capueiro,Rinorea guianensis,Violaceae,15.3,O,S,1,12.89,17.87,16.1,779793.8435,9584616.078
T19,73,morta,NA,NA,70,O,NA,NA,NA,22.04,NA,779783.7074,9584622.204
T19,74,uxi,Endopleura uchi,Humiriaceae,56.1,O,E,1,28.36,39.15,57,779789.4045,9584622.714
T19,75,morta,NA,NA,19.5,O,NA,NA,NA,5.07,NA,779793.5016,9584623.214
T19,76,abiurana,Pouteria gongrijpii,Sapotaceae,35.3,O,S,2,21.85,26.06,35.2,779799.8847,9584626.106
T19,77,breu barrote,Tetragastris panamensis,Burseraceae,50,O,C,2,19.38,35.7,50,779789.3598,9584630.327
T19,78,abiurana branca,Pouteria guianensis,Sapotaceae,47.7,O,C,2,23.3,37.28,48.2,779797.054,9584631.323
T19,79,cucutitiriba,Pouteria sp.,Sapotaceae,24.2,O,C,2,21,22.43,24.5,779792.9401,9584633.678
T19,80,inga branco,Inga thibaudiana,Fabaceae,14.8,O,S,2,14.01,19.43,15.6,779792.6094,9584638.911
T19,81,fava-paricana,Dimorphandra macrostachya,Fabaceae,53,O,E,1,18.44,36.21,57,779797.1037,9584639.889
T19,82,inga,Inga marginata,Fabaceae,17.2,O,S,2,10.28,15.79,17.6,779794.2734,9584643.679
T19,83,liana,NA,NA,12.1,L,NA,NA,NA,NA,12.9,779793.9702,9584645.58
T19,84,liana,NA,NA,11.4,L,NA,NA,NA,NA,12.5,779793.7702,9584645.579
T19,85,breu barrote,Tetragastris panamensis,Burseraceae,54.3,O,C,1,26.45,44.2,54.4,779789.6563,9584647.934
T19,86,jatereu,Lecythis idatimon,Lecythidaceae,13.8,O,S,2,13.49,17.61,13.9,779793.2423,9584650.334
T19,87,macaranduba,Manilkara huberi,Sapotaceae,47.2,O,E,1,16.75,22.27,47.7,779788.1976,9584657.918
T19,88,capueiro,Rinorea guianensis,Violaceae,12.9,O,S,2,13.98,18.42,13.1,779793.3948,9584658.424
T19,89,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,14.6,O,S,3,12.46,21.07,14.6,779792.6417,9584667.46
T19,90,caramuxi,Pouteria hispida,Sapotaceae,36.6,O,E,1,29.28,31.18,37.7,779790.9137,9584672.208
T19,91,abiurana,Pouteria gongrijpii,Sapotaceae,20.9,O,S,2,12.64,15.52,21.2,779794.0414,9584683.171
T19,92,breu barrote,Tetragastris panamensis,Burseraceae,40,O,C,2,18.77,30.03,41,779801.5961,9584692.256
T19,93,breu barrote,Tetragastris panamensis,Burseraceae,40.7,O,C,2,24.32,37.45,41.1,779799.6263,9584704.14
T19,94,capueiro,Rinorea guianensis,Violaceae,17.7,O,S,2,14.21,18.39,18.1,779793.1984,9584708.86
T19,95,cacau,Theobroma glaucum,Malvaceae,18.1,O,S,2,13.74,20.16,17.7,779793.0957,9584709.335
T19,96,tachi preto,Tachigali myrmecophila,Fabaceae,55.7,O,E,1,22.08,30.87,59.8,779800.8899,9584710.333
T19,97,liana,NA,NA,12.8,L,NA,NA,NA,NA,13.2,779792.5733,9584713.139
T19,98,matamata preto,Eschweilera ovata,Lecythidaceae,16,O,S,2,9.19,11.45,16,779792.5481,9584717.421
T19,99,pau-jacare,Laetia procera,Salicaceae,37.8,O,S,2,20.23,24.16,38,779790.9783,9584729.308
T19,100,abiurana,Pouteria gongrijpii,Sapotaceae,76,O,C,1,23.1,30.77,73,779788.7699,9584730.722
T19,101,uxi,Endopleura uchi,Humiriaceae,38.3,O,C,1,23.89,32.02,39.6,779791.4419,9584735.496
T19,102,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,10.1,O,S,1,7.64,11.91,10.2,779792.0363,9584736.451
T19,103,breu barrote,Tetragastris panamensis,Burseraceae,23.1,O,S,1,11.96,21.34,24.6,779792.0335,9584736.927
T19,104,abiurana branca,Pouteria guianensis,Sapotaceae,11.7,O,S,1,9.49,15.29,13.3,779792.8251,9584738.359
T19,105,jutai-pororoca,Dialium guianense,Fabaceae,10.6,O,S,1,4.39,8.28,11.1,779792.8748,9584746.924
T19,106,macaranduba,Manilkara huberi,Sapotaceae,89,O,E,1,23.56,38.95,95.6,779793.1497,9584751.208
T19,107,ripeira,Eschweilera micrantha,Lecythidaceae,45.8,O,S,1,22.42,32.1,46.9,779788.6386,9584753.085
T19,108,matamata preto,Eschweilera ovata,Lecythidaceae,44.2,O,S,1,22.55,30.94,44.3,779800.6048,9584758.865
T19,109,guajara,Pouteria sp.,Sapotaceae,50,O,C,1,29.11,38.68,51,779788.5659,9584765.456
T19,110,jatereu,Lecythis idatimon,Lecythidaceae,33.4,O,C,2,23.6,31.85,33.9,779792.6574,9584766.908
T19,111,jutai-pororoca,Dialium guianense,Fabaceae,15,O,S,2,4.79,6.81,15.6,779793.2574,9584766.911
T19,112,jatereu,Lecythis idatimon,Lecythidaceae,20.4,O,S,2,15.42,21.34,21,779792.6127,9584774.521
T19,113,jatereu,Lecythis idatimon,Lecythidaceae,16.1,O,S,2,17.74,26.14,16.3,779792.5987,9584776.9
T19,114,envira preta,Guatteria schomburgkiana,Annonaceae,40.5,O,S,2,23.87,32.56,41.9,779798.4763,9584780.741
T19,115,uxirana,Sacoglottis guianensis,Humiriaceae,35.6,O,E,1,25.21,33.52,35.8,779790.4624,9584783.073
T20,1,abiurana,Pouteria gongrijpii,Sapotaceae,16,O,S,2,9.42,20.15,16.8,780287.9051,9584287.74
T20,2,morta,NA,NA,10.4,O,NA,NA,NA,1.31,10.4,780289.2608,9584288.478
T20,3,caramuxi,Pouteria hispida,Sapotaceae,49.2,O,C ,1,14.62,24.96,49.2,780292.4982,9584292.817
T20,5,breu barrote,Tetragastris panamensis,Burseraceae,42,O,S,2,19.51,31.16,43,780292.7424,9584299.679
T20,6,capueiro,Rinorea guianensis,Violaceae,20,O,S,2,9.33,17.09,20.2,780291.4768,9584303.858
T20,7,canela-de-jacamim,Rinorea pubiflora,Violaceae,10.3,O,S,2,7.24,13.01,10.7,780291.0831,9584308.864
T20,8,matamata branco,Eschweilera coriacea,Lecythidaceae,47.5,O,S,2,16.12,26.39,46.6,780296.9575,9584313.211
T20,9,morta,NA,NA,24.2,O,NA,NA,NA,1.87,NA,780293.9085,9584313.772
T20,10,abiurana casca fina,Pouteria retinervis,Sapotaceae,18.7,O,S,2,7.66,12.68,20.1,780294.5252,9584316.618
T20,11,iperana,Eperua bijuga,Fabaceae,18.7,O,S,2,4.71,6.47,18.6,780293.7167,9584322.687
T20,12,inga amarelo,Inga sp.,Fabaceae,18,O,S,2,8.18,18.67,20.8,780295.3591,9584328.305
T20,13,abiu cutite,NA,NA,36.2,O,S,1,13.84,22.05,37,780298.0408,9584335.706
T20,14,morta,NA,NA,23.2,O,NA,NA,NA,7.37,23.2,780302.1648,9584362.576
T20,15,timborana,Pseudopiptadenia suaveolens,Fabaceae,39.8,O,C,1,14.49,26.29,42.8,780294.5383,9584366.444
T20,16,capueiro,Rinorea guianensis,Violaceae,24.8,O,S,2,8.88,18.76,24.9,780303.5466,9584371.202
T20,18,jatereu,Lecythis idatimon,Lecythidaceae,17.5,O,S,2,8.07,18.43,17.5,780304.3145,9584376.488
T20,19,guajara cinza,Pouteria sp.,Sapotaceae,16.9,O,S,2,6.49,15.5,17.6,780305.2579,9584382.728
T20,20,abiurana branca,Pouteria guianensis,Sapotaceae,80,O,C,1,19.45,39.32,81,780303.5326,9584385.512
T20,21,capueiro,Rinorea guianensis,Violaceae,21.8,O,S,2,6.75,12.19,21.9,780309.6852,9584404.609
T20,22,uxirana,Sacoglottis guianensis,Humiriaceae,37.2,O,C,2,16.66,25.84,38.1,780311.7341,9584414.099
T20,23,tachi preto,Tachigali myrmecophila,Fabaceae,80,O,E,1,28.65,45.98,81,780315.769,9584417.798
T20,24,piquiarana,Caryocar glabrum,Caryocaraceae,41.1,O,C,2,17.46,25.87,42,780317.8926,9584423.821
T20,25,capueiro,Rinorea guianensis,Violaceae,15.2,O,S,2,NA,10.75,18,780314.8805,9584431.775
T20,26,morta,NA,NA,26.4,O,NA,NA,NA,16.56,NA,780314.6731,9584432.307
T20,27,capueiro,Rinorea guianensis,Violaceae,16.6,O,S,2,5.47,9.82,NA,780316.5893,9584438.861
T20,28,joao-mole,Neea oppositifolia,Nyctaginaceae,74.1,O,E,2,22.02,34.35,78.1,780322.583,9584447.134
T20,29,fava-saboeiro,Abarema cochleata,Fabaceae,45.2,O,C,2,11.1,22.24,47.5,780325.8844,9584448.5
T20,30,jatereu,Lecythis idatimon,Lecythidaceae,24.8,O,S,2,14.49,23.5,25.1,780317.5137,9584450.532
T20,31,jatereu,Lecythis idatimon,Lecythidaceae,36,O,C,2,16.56,27.6,36.2,780313.9303,9584453.164
T20,32,abiurana,Pouteria gongrijpii,Sapotaceae,17,O,S,1,11.17,17.14,17.4,780319.0791,9584455.178
T20,33,angelim vermelho,Dinizia excelsa,Fabaceae,140,O,E,1,30.35,70.79,141,780323.754,9584470.106
T20,34,breu vermelho,Protium hebetatum,Burseraceae,60,O,C,2,22.11,35.24,61,780332.7963,9584489.611
T20,35,catuaba,Abuta grandifolia,Menispermaceae,11.9,O,S,2,5.64,7.82,12.9,780324.899,9584492.029
T20,36,parajuba,Manilkara bidentata,Sapotaceae,48.2,O,C,1,21.95,35.47,49.6,780326.5301,9584493.256
T20,37,morta,NA,NA,60.3,O,NA,NA,NA,25.73,60.3,780320.3614,9584493.877
T20,38,uxirana,Sacoglottis guianensis,Humiriaceae,36.2,O,C,2,14.26,22.9,37.5,780318.7063,9584502.389
T20,39,breu barrote,Tetragastris panamensis,Burseraceae,21.8,O,S,2,8.74,13.22,22.3,780326.27,9584504.641
T20,40,inga branco,Inga thibaudiana,Fabaceae,17.4,O,S,2,10.36,19,20.1,780327.2179,9584514.049
T20,41,jatereu,Lecythis idatimon,Lecythidaceae,19.7,O,S,2,12.35,18.12,19.8,780327.3496,9584516.354
T20,42,morta,NA,NA,37.8,O,NA,NA,NA,2.86,37.8,780330.4002,9584533.664
T20,43,jatereu,Lecythis idatimon,Lecythidaceae,39.4,O,C,2,12.35,24.24,39.6,780339.721,9584553.356
T20,44,breu barrote,Tetragastris panamensis,Burseraceae,48,O,S,2,17.13,29.83,43.8,780328.686,9584556.554
T20,45,guajara cinza,Pouteria sp.,Sapotaceae,41.5,O,C,2,16.01,28.62,42.2,780326.3765,9584559.569
T20,46,capueiro,Rinorea guianensis,Violaceae,14.2,O,S,2,11.76,18.82,14.5,780332.2349,9584563.846
T20,47,abiurana branca,Pouteria guianensis,Sapotaceae,33.9,O,C,2,13.71,29.22,36.7,780331.654,9584565.064
T20,48,piquiarana,Caryocar glabrum,Caryocaraceae,120.3,O,C,1,14.53,27.34,120.9,780339.5142,9584564.272
T20,49,breu vermelho,Protium hebetatum,Burseraceae,57.3,O,E,1,19.64,32.43,57.8,780326.0009,9584569.806
T20,50,matamata preto,Eschweilera ovata,Lecythidaceae,53.3,O,C,2,14.75,25.23,54.2,780340.1405,9584573.481
T20,51,taperebarana,Spondias sp.,Anacardiaceae,12.9,O,S,2,2.7,3.57,13,780334.808,9584577.496
T20,52,breu barrote,Tetragastris panamensis,Burseraceae,13.6,O,S,2,3.5,6.07,13.8,780335.6489,9584584.836
T20,53,ipe roxo,Handroanthus impetiginosus,Bignoniaceae,80.5,O,E,1,30.34,46.81,80.5,780338.3891,9584595.736
T20,54,andirobarana,Guarea guidonia,Meliaceae,42.8,O,S,1,11.96,19.14,42.9,780330.7091,9584605.242
T20,55,breu barrote,Tetragastris panamensis,Burseraceae,15.1,O,S,2,8.34,12.31,15.4,780337.8384,9584607.62
T20,56,caramuxi,Pouteria hispida,Sapotaceae,55.3,O,S,2,15.28,20.81,55.8,780346.569,9584605.824
T20,57,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,11.3,O,S,2,10.47,15.64,11.4,780340.3375,9584615.606
T20,58,caramuxi,Pouteria hispida,Sapotaceae,36.5,O,C,2,14.75,25.23,36.8,780336.1187,9584621.153
T20,59,matamata branco,Eschweilera coriacea,Lecythidaceae,50,O,C,1,23.61,38.13,50.1,780347.987,9584619.38
T20,60,breu barrote,Tetragastris panamensis,Burseraceae,11.3,O,S,2,7.2,15.73,11.4,780341.2523,9584622.353
T20,61,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,12.5,O,S,2,10.1,18.66,12.6,780341.5588,9584623.782
T20,62,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,70,O,C,1,29.92,49.45,72,780334.8039,9584632.659
T20,63,axixa,Sterculia pruriens,Malvaceae,14.3,O,S,2,11.13,17.71,16.3,780342.9577,9584637.833
T20,64,guajara cinza,Pouteria sp.,Sapotaceae,89.2,O,E,1,28.02,49.86,89.3,780339.6939,9584638.321
T20,65,caramuxi,Pouteria hispida,Sapotaceae,65.6,O,C,2,22.39,33.21,65.7,780333.9742,9584646.059
T20,66,goiabao,Pradosia cochlearia,Sapotaceae,45.7,O,C,2,15.8,34.83,46.3,780336.959,9584647.088
T20,67,jarana,Lecythis lurida,Lecythidaceae,54.4,O,C,2,23.36,32.01,54.9,780351.8663,9584645.353
T20,68,ucuuba,Virola michelii,Myristicaceae,36.2,O,C,2,25.44,34.47,NA,780349.9601,9584646.13
T20,69,matamata preto,Eschweilera ovata,Lecythidaceae,20.1,O,S,2,14.64,25.64,20.1,780345.2742,9584654.697
T20,70,arataciu,Sagotia racemosa,Euphorbiaceae,16.9,O,S,2,7.94,16.04,17,780345.6698,9584654.638
T20,71,guajara branco,Pouteria sp.,Sapotaceae,36.2,O,C,2,24.06,32.94,37.3,780347.8457,9584654.313
T20,72,goiabao,Pradosia cochlearia,Sapotaceae,46.2,O,C,2,25.44,36.83,43.2,780348.0789,9584657.228
T20,73,axixa,Sterculia pruriens,Malvaceae,43,O,C,2,17.82,32.5,44.2,780348.7171,9584658.117
T20,74,mato,NA,NA,13.8,O,S,2,11.3,14.21,14.1,780347.3575,9584668.646
T20,75,matamata branco,Eschweilera coriacea,Lecythidaceae,46.5,O,C,2,23.68,34.62,47.9,780343.8689,9584669.658
T20,76,breu barrote,Tetragastris panamensis,Burseraceae,40.2,O,C,2,20.93,31.8,40.3,780344.5154,9584673.987
T20,77,caramuxi,Pouteria hispida,Sapotaceae,45.6,O,S,2,19.66,26.81,36,780356.1766,9584674.212
T20,78,jatereu,Lecythis idatimon,Lecythidaceae,37.4,O,C,2,19.05,27.56,37.7,780354.9888,9584679.799
T20,79,inhare,Helicostylis sp.,Moraceae,45,O,S,1,17.17,20.61,45.1,780353.2262,9584681.537
T20,80,matamata branco,Eschweilera coriacea,Lecythidaceae,38.9,O,C,2,25.19,27.75,38.9,780346.303,9584682.571
T20,81,jatereu,Lecythis idatimon,Lecythidaceae,23.7,O,S,1,19.96,27.59,23.8,780349.9614,9584687.433
T20,82,louro-chumbo,Aiouea sp.,Lauraceae,10.9,O,S,2,8.72,12.94,11.5,780350.3747,9584688.847
T20,84,louro rajado,Licaria sp.,Lauraceae,24.2,O,S,2,15.87,21.29,24.3,780350.635,9584691.267
T20,85,guajara branco,Pouteria sp.,Sapotaceae,14.1,O,S,2,10.43,15.13,14.4,780352.0989,9584700.391
T20,86,matamata branco,Eschweilera coriacea,Lecythidaceae,13.5,O,S,2,7.56,10.77,13.5,780352.6017,9584703.757
T20,87,abiurana branca,Pouteria guianensis,Sapotaceae,40.9,O,C,2,17.16,29.09,40.9,780362.3016,9584711.159
T20,88,jatereu,Lecythis idatimon,Lecythidaceae,22.4,O,S,2,13.08,22.34,22.4,780355.3232,9584718.594
T20,89,embauba branca,Cecropia palmata,Urticaceae,38.3,O,E,1,23.33,31.56,41,780357.7918,9584739.861
T20,90,embauba branca,Cecropia palmata,Urticaceae,37,O,E,1,15.17,21.55,37.7,780359.8688,9584739.551
T20,91,tachi preto,Tachigali myrmecophila,Fabaceae,10.9,O,S,2,12.3,18.44,11.6,780357.8991,9584743.287
T20,92,mamoninha,Esenbeckia febrifuga,Rutaceae,27.1,O,S,1,11.3,20.15,28.5,780359.4711,9584750.428
T20,93,parajuba,Manilkara bidentata,Sapotaceae,49.7,O,C,1,21.26,31.69,49.7,780362.0116,9584772.175
T20,94,liana,NA,NA,15.7,L,NA,NA,NA,NA,16.7,780362.9194,9584773.515
T20,95,louro preto,Nectandra cuspidata,Lauraceae,35.8,O,C,2,23.1,31.07,36,780367.7563,9584774.759
T20,96,morta,NA,NA,38.6,O,NA,NA,NA,14.97,39.6,780364.8423,9584779.62
T21,1,iperana,Eperua bijuga,Fabaceae,21.9,O,S,2,11.93,23.04,23.7,778832.9044,9583718.392
T21,2,matamata preto,Eschweilera ovata,Lecythidaceae,69.8,O,C,2,23.68,38.28,68.7,778833.4136,9583726.107
T21,3,abiurana,Pouteria gongrijpii,Sapotaceae,43,O,E,1,21.37,29.64,44,778838.5996,9583733.152
T21,4,jatereu,Lecythis idatimon,Lecythidaceae,38,O,S,2,18.67,28.04,39,778836.7559,9583737.093
T21,5,matamata preto,Eschweilera ovata,Lecythidaceae,58.3,O,S,2,20.52,36.02,58,778840.8362,9583764.005
T21,6,cajuacu,Anacardium spruceanum,Anacardiaceae,79.9,O,E,1,22.67,37.89,85,778839.0118,9583768.429
T21,7,caramuxi,Pouteria hispida,Sapotaceae,40.7,O,C,2,22.01,32.99,43.5,778842.7635,9583772.147
T21,8,abiurana,Pouteria gongrijpii,Sapotaceae,69,O,C,2,36.79,44.59,70.3,778832.4814,9583780.295
T21,9,jatereu,Lecythis idatimon,Lecythidaceae,15,O,S,2,6.65,9.36,15.3,778834.4298,9583778.766
T21,10,abiurana,Pouteria gongrijpii,Sapotaceae,74.7,O,C,2,19.06,34.75,72.3,778831.2823,9583780.343
T21,11,iperana,Eperua bijuga,Fabaceae,19.5,O,S,2,18.55,24.15,20.2,778835.6175,9583781.136
T21,12,abiurana branca,Pouteria guianensis,Sapotaceae,47,O,S,2,25.99,40.02,47,778839.2694,9583784.858
T21,13,breu vermelho,Protium hebetatum,Burseraceae,40.8,O,C,2,25.8,35.84,41,778833.0034,9583793.328
T21,14,matamata branco,Eschweilera coriacea,Lecythidaceae,35.9,O,S,2,16.69,34.67,37,778833.0807,9583795.259
T21,15,abiurana branca,Pouteria guianensis,Sapotaceae,53,O,C,1,24.57,35.31,54.8,778828.4518,9583819.618
T21,16,jatereu,Lecythis idatimon,Lecythidaceae,43,O,E,1,15.29,17.97,43,778833.1448,9583821.848
T21,17,jatereu,Lecythis idatimon,Lecythidaceae,15.7,O,S,2,15.96,17.19,16.5,778837.3189,9583823.615
T21,18,tachi preto,Tachigali myrmecophila,Fabaceae,62.8,O,E,1,26.77,44.24,NA,778846.75,9583824.204
T21,19,iperana,Eperua bijuga,Fabaceae,35.9,O,S,2,15.61,28.51,37.3,778838.0954,9583840.505
T21,20,iperana,Eperua bijuga,Fabaceae,36.6,O,S,2,17.16,29.09,37.4,778842.1889,9583842.759
